XCoord,YCoord,FID,ID,UNIQUEID,ADDRESS,SUFFIX,STREET,ONSTR,FROMSTR,TOSTR,SIDE,SITE,SPP,DBH,CULTIVAR,CONDITION,INSPECT,MT,MT2,TTYPE,MEMTREE,DISEASEDEF,STRUTDEFEC,LOCTYPE,SITECAT,HOOD,LOCATION,JURISDIC,TSIP,GRATESZ,GUARDSZ,INV_DATE,INV_TIME,INSPECT_DT,INSPECT_TM,NOTES,ACTIVE,COMMONNAME
3061043.45430000,1246400.35260000,864,59636.000000,NR 20150205094639,1301, ,9TH ST,9TH ST,UNIVERSITY AV,PLEASANT ST,Front,2,Fraxinus pennsylvanica,20.000000, ,Poor,N,Safety Prune,Priority 2,Deciduous,No,N/A,cavity / decay,Street,Turf,University Hill,Street,Unassigned,Y,Unassigned,Unassigned,2015-02-05 00:00:00, ,2015-07-27 00:00:00,20:07:52,DBH @ <4.5 ft,1.000000,Green Ash
3061007.57350000,1244932.06370000,865,55340.000000,CC 20150126085926,1003, ,9TH ST,EUCLID AV,9TH ST,GRANT PL,Left,2,Acer saccharinum,26.000000, ,Fair,N,Safety Prune,Priority 3,Deciduous,No,N/A,N/A,Street,Turf,University Hill,Street,Unassigned,Y,Unassigned,Unassigned,2015-01-26 00:00:00, ,2015-07-27 00:00:00,20:12:37, ,1.000000,Silver Maple
3061718.41690000,1243568.07340000,866,56975.000000,JS 20150129142424,790, ,10TH ST,CASCADE AV,10TH ST,11TH ST,Left,1,Ulmus pumila,30.000000, ,Fair,N,Safety Prune,Priority 3,Deciduous,No,N/A,other - see notes,Street,Turf,University Hill,Street,Unassigned,Y,Unassigned,Unassigned,2015-01-29 00:00:00, ,2015-07-27 00:00:00,20:15:18,cracked limb; deadwood; trunk cavity,1.000000,Siberian Elm
3061687.53020000,1245204.53810000,867,56423.000000,JS 20150126154130,1044, ,10TH ST,10TH ST,EUCLID AV,COLLEGE AV,Front,2,Acer saccharinum,34.000000, ,Poor,N,Safety Prune,Priority 2,Deciduous,No,N/A,deadwood,Street,Turf,University Hill,Street,Unassigned,Y,Unassigned,Unassigned,2015-01-26 00:00:00, ,2015-07-27 00:00:00,20:19:23, ,1.000000,Silver Maple
3061628.17940000,1245259.45820000,868,56461.000000,JS 20150127084402,1051, ,10TH ST,10TH ST,EUCLID AV,COLLEGE AV,Front,1,Quercus rubra,28.000000, ,Fair,N,No Specific Maintenance Need,Routine,Deciduous,No,N/A,included bark,Street,Turf,University Hill,Street,Unassigned,Y,Unassigned,Unassigned,2015-01-27 00:00:00, ,2015-07-27 00:00:00,20:22:44,DBH @ <4.5 ft,1.000000,Northern Red oak
3061629.95800000,1245041.19840000,869,56453.000000,JS 20150127083431,1011, ,10TH ST,10TH ST,EUCLID AV,COLLEGE AV,Front,1,Acer saccharinum,25.000000, ,Poor,N,Safety Prune,Priority 3,Deciduous,No,N/A,cavity / decay,Street,Turf,University Hill,Street,Unassigned,Y,Unassigned,Unassigned,2015-01-27 00:00:00, ,2015-07-28 00:00:00,09:23:59,DBH @ <4.5 ft,1.000000,Silver Maple
3061584.29890000,1246066.11710000,870,52350.000000,JS 20150115152714,1165, ,10TH ST,PENNSYLVANIA AV,LINCOLN PL,10TH ST,Right,2,Gleditsia triacanthos,23.000000, ,Poor,N,No Specific Maintenance Need,Routine,Deciduous,No,N/A,trunk decay,Street,Turf,University Hill,Street,Unassigned,Y,Unassigned,Unassigned,2015-01-15 00:00:00, ,2015-07-28 00:00:00,09:32:12, ,1.000000,Common Honeylocust
3062036.28210000,1244562.56130000,871,56342.000000,JS 20150126122439,940, ,11TH ST,11TH ST,AURORA AV,EUCLID AV,Front,3,Acer saccharinum,34.000000, ,Poor,N,Safety Prune,Priority 3,Deciduous,No,N/A,deadwood,Street,Turf,University Hill,Street,Unassigned,Y,Unassigned,Unassigned,2015-01-26 00:00:00, ,2015-07-28 00:00:00,09:45:40,DBH @ <4.5 ft,1.000000,Silver Maple
3061972.01500000,1245269.56320000,872,56447.000000,JS 20150126160515,1065, ,11TH ST,11TH ST,COLLEGE AV,EUCLID AV,Front,1,Fraxinus pennsylvanica,30.000000, ,Good,N,No Specific Maintenance Need,Routine,Deciduous,No,N/A,leaning - not corrected,Street,Turf,University Hill,Street,Unassigned,Y,Unassigned,Unassigned,2015-01-26 00:00:00, ,2015-07-28 00:00:00,09:52:01, ,1.000000,Green Ash
3063015.38160000,1244064.16610000,873,54371.000000,JS 20150122091258,863, ,14TH ST,14TH ST,AURORA AV,CASCADE AV,Front,1,Acer saccharinum,30.000000, ,Fair,N,No Specific Maintenance Need,Routine,Deciduous,No,N/A,cavity / decay,Street,Turf,University Hill,Street,Unassigned,Y,Unassigned,Unassigned,2015-01-22 00:00:00, ,2015-07-28 00:00:00,10:23:40, ,1.000000,Silver Maple
3062956.02470000,1244878.10550000,874,54435.000000,JS 20150122104202,983, ,14TH ST,EUCLID AV,13TH ST,14TH ST,Right,2,Acer saccharinum,32.000000, ,Poor,N,Safety Prune,Priority 1,Deciduous,No,N/A,deadwood,Street,Turf,University Hill,Street,Unassigned,Y,Unassigned,Unassigned,2015-01-22 00:00:00, ,2015-07-28 00:00:00,10:27:48,hangers; cracked limbs,1.000000,Silver Maple
3063363.74440000,1243525.10860000,875,54529.000000,JS 20150123085738,789, ,15TH ST,15TH ST,CASCADE AV,BASELINE RD,Front,2,Ulmus pumila,38.000000, ,Poor,N,Safety Prune,Priority 2,Deciduous,No,N/A,cavity / decay,Street,Turf,University Hill,Street,Unassigned,Y,Unassigned,Unassigned,2015-01-23 00:00:00, ,2015-07-28 00:00:00,10:40:53,hollow/decaying leader; deadwood,1.000000,Siberian Elm
3063703.32800000,1243790.94170000,876,54275.000000,JS 20150121124904,827, ,16TH ST,16TH ST,AURORA AV,CASCADE AV,Front,3,Ulmus pumila,35.000000, ,Fair,N,Safety Prune,Priority 3,Deciduous,No,N/A,large leader or limb decay,Street,Turf,University Hill,Street,Unassigned,Y,Unassigned,Unassigned,2015-01-21 00:00:00, ,2015-07-28 00:00:00,10:47:58, ,1.000000,Siberian Elm
3058493.61980000,1247609.73380000,877,55204.000000,NR 20150123104859,416, ,ARAPAHOE  AV,ARAPAHOE  AV,4TH ST,5TH ST,Front,1,Acer saccharinum,22.000000, ,Poor,N,Safety Prune,Priority 3,Deciduous,No,N/A,N/A,Street,Rock bed,University Hill,Street,Unassigned,Y,Unassigned,Unassigned,2015-01-23 00:00:00, ,2015-07-28 00:00:00,11:02:08, ,1.000000,Silver Maple
3059756.72650000,1244530.09880000,878,58397.000000,CC 20150206083554,595, ,AURORA AV,6TH ST,EUCLID AV,AURORA AV,Right,2,Ulmus pumila,10.000000, ,Fair,N,No Specific Maintenance Need,Routine,Deciduous,No,N/A,N/A,Street,Shrub /Mulch bed,University Hill,Street,Unassigned,Y,Unassigned,Unassigned,2015-02-06 00:00:00, ,2015-07-28 00:00:00,11:14:58, ,1.000000,Siberian Elm
3059156.36650000,1244552.25150000,879,58292.000000,CC 20150205100935,925, ,GILBERT ST,CLEVELAND PL,5TH ST,GILBERT ST,Right,4,Acer saccharinum,31.000000, ,Fair,N,No Specific Maintenance Need,Routine,Deciduous,No,N/A,other - see notes,Street,Shrub /Mulch bed,University Hill,Street,Unassigned,Y,Unassigned,Unassigned,2015-02-05 00:00:00, ,2015-07-28 00:00:00,12:04:32,DBH @ <4.5 ft; heavily pruned,1.000000,Silver Maple
3061694.48750000,1247106.00810000,880,52548.000000,JS 20150116144011,1000, ,GRANDVIEW AV,GRANDVIEW AV,10TH ST,11TH ST,Front,1,Tilia americana,11.000000, ,Fair,N,Safety Prune,Priority 3,Deciduous,No,N/A,multiple attachments,Street,Rock bed,University Hill,Street,Unassigned,Y,Unassigned,Unassigned,2015-01-16 00:00:00, ,2015-07-28 00:00:00,12:07:43,deadwood,1.000000,American Linden
3060744.43340000,1243174.14020000,881,55727.000000,CC 20150128103750,717, ,GRANT PL,GRANT PL,CASCADE AV,BASELINE RD,Front,1,Ulmus americana,25.000000, ,Poor,N,Safety Prune,Priority 1,Deciduous,No,N/A,large leader or limb decay,Street,Turf,University Hill,Street,Unassigned,Y,Unassigned,Unassigned,2015-01-28 00:00:00, ,2015-07-28 00:00:00,12:15:34,DBH @ <4.5 ft,1.000000,American Elm
3060743.76680000,1243317.39440000,882,55722.000000,CC 20150128102728,755, ,GRANT PL,GRANT PL,CASCADE AV,BASELINE RD,Front,2,Fraxinus pennsylvanica,26.000000, ,Poor,N,No Specific Maintenance Need,Routine,Deciduous,No,N/A,large leader or limb decay,Street,Shrub /Mulch bed,University Hill,Street,Unassigned,Y,Unassigned,Unassigned,2015-01-28 00:00:00, ,2015-07-28 00:00:00,12:17:21, ,1.000000,Green Ash
3060781.37800000,1243535.88340000,883,55647.000000,CC 20150127123623,788, ,GRANT PL,GRANT PL,BASELINE RD,CASCADE AV,Front,2,Acer saccharinum,28.000000, ,Very Poor,N,Remove,Priority 1,Deciduous,No,N/A,serious decline,Street,Turf,University Hill,Street,Unassigned,Y,Unassigned,Unassigned,2015-01-27 00:00:00, ,2015-07-28 00:00:00,12:23:01,DBH @ <4.5 ft,1.000000,Silver Maple
3060657.12740000,1243614.40040000,884,56227.000000,CC 20150127102002,801, ,GRANT PL,CASCADE AV,GRANT PL,8TH ST,Left,3,Celtis occidentalis,24.000000, ,Fair,N,No Specific Maintenance Need,Routine,Deciduous,No,signs of stress,fusing limbs,Street,Rock bed,University Hill,Street,Unassigned,Y,Unassigned,Unassigned,2015-01-27 00:00:00, ,2015-07-28 00:00:00,12:24:11, ,1.000000,Northern Hackberry
3060740.38710000,1243768.04110000,885,55580.000000,CC 20150127100134,819, ,GRANT PL,GRANT PL,AURORA AV,CASCADE AV,Front,1,Acer saccharinum,27.000000, ,Fair,N,Safety Prune,Priority 2,Deciduous,No,N/A,dead leaders,Street,Turf,University Hill,Street,Unassigned,Y,Unassigned,Unassigned,2015-01-27 00:00:00, ,2015-07-28 00:00:00,12:26:01,DBH @ <4.5 ft,1.000000,Silver Maple
3060774.82330000,1244559.97950000,886,55389.000000,CC 20150126103740,944, ,GRANT PL,GRANT PL,AURORA AV,EUCLID AV,Front,1,Gleditsia triacanthos,24.000000, ,Fair,N,Safety Prune,Priority 3,Deciduous,No,N/A,Large Limbs/scaffold defect,Street,Shrub /Mulch bed,University Hill,Street,Unassigned,Y,Unassigned,Unassigned,2015-01-26 00:00:00, ,2015-07-28 00:00:00,12:38:04, ,1.000000,Common Honeylocust
3061342.82370000,1244597.68400000,887,56707.000000,JS 20150128101255,944, ,LINCOLN PL,LINCOLN PL,AURORA AV,EUCLID AV,Front,2,Gleditsia triacanthos,25.000000, ,Poor,N,Safety Prune,Priority 3,Deciduous,No,N/A,large leader or limb decay,Street,Turf,University Hill,Street,Unassigned,Y,Unassigned,Unassigned,2015-01-28 00:00:00, ,2015-07-28 00:00:00,12:47:56, ,1.000000,Common Honeylocust
3061370.44110000,1244884.27080000,888,56756.000000,JS 20150128112210,990, ,LINCOLN PL,EUCLID AV,LINCOLN PL,10TH ST,Left,1,Pinus contorta,22.000000, ,Good,N,No Specific Maintenance Need,Routine,Evergreen,No,N/A,Co-dominants,Street,Turf,University Hill,Street,Unassigned,Y,Unassigned,Unassigned,2015-01-28 00:00:00, ,2015-07-28 00:00:00,12:50:47,DBH @ <4.5 ft,1.000000,Lodgepole Pine
3058534.54260000,1247194.60220000,889,55241.000000,NR 20150123125807,423, ,MARINE ST,MARINE ST,5TH ST,4TH ST,Front,1,Acer saccharinum,26.000000, ,Poor,N,Safety Prune,Priority 2,Deciduous,No,N/A,stress epicormics,Street,Shrub /Mulch bed,University Hill,Street,Unassigned,Y,Unassigned,Unassigned,2015-01-23 00:00:00, ,2015-07-28 00:00:00,13:01:23, ,1.000000,Silver Maple
3058669.64570000,1247153.00220000,890,55268.000000,NR 20150123134341,442, ,MARINE ST,MARINE ST,4TH ST,5TH ST,Front,1,Fraxinus pennsylvanica,29.000000, ,Fair,N,No Specific Maintenance Need,Routine,Deciduous,No,N/A,trunk decay,Street,Turf,University Hill,Street,Unassigned,Y,Unassigned,Unassigned,2015-01-23 00:00:00, ,2015-07-28 00:00:00,13:02:28, ,1.000000,Green Ash
3059746.98650000,1247195.13780000,891,57238.000000,NR 20150126105748,619, ,MARINE ST,MARINE ST,7TH ST,6TH ST,Front,1,Acer saccharinum,27.000000, ,Poor,N,Safety Prune,Priority 2,Deciduous,No,N/A,other - see notes,Street,Rock bed,University Hill,Street,Unassigned,Y,Unassigned,Unassigned,2015-01-26 00:00:00, ,2015-07-28 00:00:00,13:10:43,lost major limbs/leaders,1.000000,Silver Maple
3061780.90590000,1247556.49510000,892,57394.000000,NR 20150127142834,1155, ,MARINE ST,MARINE ST,BROADWAY,11TH ST,Front,5,Acer negundo,23.000000, ,Poor,N,Remove,Priority 3,Deciduous,No,N/A,cavity / decay,Street,Turf,University Hill,Street,Unassigned,Y,Unassigned,Unassigned,2015-01-27 00:00:00, ,2015-07-28 00:00:00,13:23:00, ,1.000000,Boxelder
3061496.22720000,1246384.51430000,893,52278.000000,JS 20150115103047,971, ,PLEASANT ST,PLEASANT ST,10TH ST,9TH ST,Front,1,Celtis occidentalis,32.000000, ,Good,N,No Specific Maintenance Need,Routine,Deciduous,No,N/A,N/A,Street,Turf,University Hill,Street,Unassigned,Y,Unassigned,Unassigned,2015-01-15 00:00:00, ,2015-07-28 00:00:00,13:36:01, ,1.000000,Northern Hackberry
3062173.71910000,1246348.02950000,894,52485.000000,JS 20150116113429,1134, ,PLEASANT ST,PLEASANT ST,11TH ST,12TH ST,Front,1,Acer saccharum,19.000000, ,Poor,N,Safety Prune,Priority 1,Deciduous,No,N/A,dead leaders,Street,Turf,University Hill,Street,Unassigned,Y,Unassigned,Unassigned,2015-01-16 00:00:00, ,2015-07-28 00:00:00,13:41:15,DBH @ <4.5 ft,1.000000,Sugar Maple
3062358.76990000,1246256.41540000,895,53764.000000,JS 20150119093958,1204, ,PLEASANT ST,12TH ST,PENNSYLVANIA AV,PLEASANT ST,Right,1,Fraxinus americana,24.000000, ,Poor,N,Safety Prune,Priority 2,Deciduous,No,N/A,large leader or limb decay,Street,Turf,University Hill,Street,Unassigned,Y,Unassigned,Unassigned,2015-01-19 00:00:00, ,2015-07-28 00:00:00,13:43:10, ,1.000000,White Ash
3059072.45140000,1246732.97960000,896,57645.000000,NR 20150129152744,505, ,UNIVERSITY AV,UNIVERSITY AV,6TH ST,5TH ST,Front,2,Ulmus pumila,46.000000, ,Poor,N,Safety Prune,Priority 2,Deciduous,No,N/A,deadwood,Street,Bare dirt,University Hill,Street,Unassigned,Y,Unassigned,Unassigned,2015-01-29 00:00:00, ,2015-07-28 00:00:00,14:28:49, ,1.000000,Siberian Elm
3060612.14120000,1246701.89950000,897,57839.000000,NR 20150130154415,828, ,UNIVERSITY AV,UNIVERSITY AV,8TH ST,9TH ST,Front,2,Acer saccharinum,33.000000, ,Poor,N,Safety Prune,Priority 1,Deciduous,No,N/A,large leader or limb decay,Street,Turf,University Hill,Street,Unassigned,Y,Unassigned,Unassigned,2015-01-30 00:00:00, ,2015-07-28 00:00:00,14:37:31, ,1.000000,Silver Maple
3060672.66900000,1246704.01590000,898,57841.000000,NR 20150130155236,836, ,UNIVERSITY AV,UNIVERSITY AV,8TH ST,9TH ST,Front,2,Acer saccharinum,25.000000, ,Poor,N,Safety Prune,Priority 1,Deciduous,No,N/A,large leader or limb decay,Street,Shrub /Mulch bed,University Hill,Street,Unassigned,Y,Unassigned,Unassigned,2015-01-30 00:00:00, ,2015-07-28 00:00:00,14:38:48, ,1.000000,Silver Maple
3061787.48520000,1250191.72250000,899,48114.000000,JS 20150102100018,2133, ,13TH ST,13TH ST,PINE ST,SPRUCE ST,Front,1,Acer saccharinum,22.000000, ,Poor,N,Safety Prune,Priority 1,Deciduous,No,N/A,dead leaders,Street,Pavers / Bricks,Whittier,Street,Unassigned,Y,Unassigned,Unassigned,2015-01-02 00:00:00, ,2015-07-28 00:00:00,14:44:57, ,1.000000,Silver Maple
3062544.24740000,1250851.30340000,900,47713.000000,JS 20141231140925,2238, ,15TH ST,MAPLETON AV,15TH ST,16TH ST,Left,2,Fraxinus pennsylvanica,19.000000, ,Fair,N,Safety Prune,Routine,Deciduous,No,N/A,deadwood,Street,Turf,Whittier,Street,Unassigned,Y,Unassigned,Unassigned,2014-12-31 00:00:00, ,2015-07-28 00:00:00,14:54:11, ,1.000000,Green Ash
3065332.91520000,1251868.76520000,901,46526.000000,JS 20141219102530,2360, ,23RD ST,23RD ST,MAPLETON AV,BLUFF ST,Front,2,Ulmus pumila,33.000000, ,Fair,N,No Specific Maintenance Need,Routine,Deciduous,No,N/A,N/A,Street,Turf,Whittier,Street,Unassigned,Y,Unassigned,Unassigned,2014-12-19 00:00:00, ,2015-07-28 00:00:00,15:20:37,DBH @ <4.5 ft,1.000000,Siberian Elm
3063318.17770000,1252644.71000000,902,49570.000000,JS 20150105114309,1790, ,BALSAM AV,BALSAM AV,17TH ST,19TH ST,Front,1,Ulmus pumila,24.000000, ,Fair,N,Safety Prune,Priority 2,Deciduous,No,N/A,hangers,Street,Turf,Whittier,Street,Unassigned,Y,Unassigned,Unassigned,2015-01-05 00:00:00, ,2015-07-28 00:00:00,15:22:52,deadwood,1.000000,Siberian Elm
3064313.60650000,1251755.61860000,903,48338.000000,JS 20150103102217,2029, ,BLUFF ST,BLUFF ST,23RD ST,20TH ST,Front,3,Acer saccharinum,29.000000, ,Poor,N,Safety Prune,Priority 3,Deciduous,No,N/A,large leader or limb decay,Street,Turf,Whittier,Street,Unassigned,Y,Unassigned,Unassigned,2015-01-03 00:00:00, ,2015-07-28 00:00:00,15:25:30, ,1.000000,Silver Maple
3061694.90560000,1250549.63800000,904,48126.000000,JS 20150102103231,2243, ,13TH ST,13TH ST,MAPLETON AV,PINE ST,Front,2,Gleditsia triacanthos,32.000000, ,Good,N,Safety Prune,Priority 3,Deciduous,No,N/A,deadwood,Street,Turf,Whittier,Street,Unassigned,Y,Unassigned,Unassigned,2015-01-02 00:00:00, ,2015-07-28 00:00:00,15:51:18, ,1.000000,Common Honeylocust
3063918.37260000,1251278.21760000,905,47122.000000,JS 20141222085850,1905, ,MAPLETON AV,19TH ST,MAPLETON AV,BLUFF ST,Left,1,Catalpa speciosa,31.000000, ,Poor,N,Safety Prune,Priority 2,Deciduous,No,N/A,hangers,Street,Turf,Whittier,Street,Unassigned,Y,Unassigned,Unassigned,2014-12-22 00:00:00, ,2015-07-28 00:00:00,15:59:05,trunk cavity,1.000000,Western Catalpa
3064372.13330000,1251388.68310000,906,46617.000000,JS 20141219135333,2021, ,MAPLETON AV,MAPLETON AV,21ST ST,20TH ST,Front,1,Fraxinus pennsylvanica,28.000000, ,Good,N,No Specific Maintenance Need,Routine,Deciduous,No,N/A,N/A,Street,Bare dirt,Whittier,Street,Unassigned,Y,Unassigned,Unassigned,2014-12-19 00:00:00, ,2015-07-28 00:00:00,16:00:37, ,1.000000,Green Ash
3064579.42420000,1251497.90720000,907,47113.000000,JS 20141222084648,2053, ,MAPLETON AV,21ST ST,BLUFF ST,MAPLETON AV,Right,1,Fraxinus pennsylvanica,24.000000, ,Fair,N,No Specific Maintenance Need,Routine,Deciduous,No,N/A,cavity / decay,Street,Turf,Whittier,Street,Unassigned,Y,Unassigned,Unassigned,2014-12-22 00:00:00, ,2015-07-28 00:00:00,16:01:43, ,1.000000,Green Ash
3066275.85820000,1251847.80880000,908,45591.000000,JS 20141215102247,2524, ,MAPLETON AV,MAPLETON AV,FOLSOM ST,26TH ST,Front,2,Acer saccharinum,30.000000, ,Poor,N,Safety Prune,Priority 2,Deciduous,No,N/A,dead leaders,Street,Turf,Whittier,Street,Unassigned,Y,Unassigned,Unassigned,2014-12-15 00:00:00, ,2015-07-28 00:00:00,16:10:49, ,1.000000,Silver Maple
3064835.32650000,1251065.27990000,909,46303.000000,JS 20141218104059,2112, ,PINE ST,PINE ST,21ST ST,22ND ST,Front,1,Ulmus pumila,48.000000, ,Poor,N,Safety Prune,Priority 2,Deciduous,No,N/A,large leader or limb decay,Street,Turf,Whittier,Street,Unassigned,Y,Unassigned,Unassigned,2014-12-18 00:00:00, ,2015-07-28 00:00:00,16:22:20, ,1.000000,Siberian Elm
3065839.96200000,1251456.38750000,910,46134.000000,JS 20141217132847,2403, ,PINE ST,24TH ST,PINE ST,MAPLETON AV,Left,1,Acer saccharinum,35.000000, ,Fair,N,No Specific Maintenance Need,Routine,Deciduous,No,N/A,N/A,Street,Shrub /Mulch bed,Whittier,Street,Unassigned,Y,Unassigned,Unassigned,2014-12-17 00:00:00, ,2015-07-28 00:00:00,16:26:04,behind fence,1.000000,Silver Maple
3066186.84630000,1251369.35260000,911,46162.000000,JS 20141217135836,2448, ,PINE ST,FOLSOM ST,PINE ST,SPRUCE ST,Left,2,Robinia pseudoacacia,18.000000, ,Poor,N,Safety Prune,Priority 2,Deciduous,No,N/A,large leader or limb decay,Street,Turf,Whittier,Street,Unassigned,Y,Unassigned,Unassigned,2014-12-17 00:00:00, ,2015-07-28 00:00:00,16:26:46, ,1.000000,Black Locust
3064343.45480000,1250540.54550000,912,46413.000000,JS 20141218135138,1938, ,SPRUCE ST,SPRUCE ST,19TH ST,20TH ST,Front,1,Ulmus pumila,28.000000, ,Fair,N,Safety Prune,Priority 1,Deciduous,No,N/A,hangers,Street,Turf,Whittier,Street,Unassigned,Y,Unassigned,Unassigned,2014-12-18 00:00:00, ,2015-07-28 00:00:00,16:35:24, ,1.000000,Siberian Elm
3064557.78670000,1250595.53640000,913,46347.000000,JS 20141218123405,2030, ,SPRUCE ST,SPRUCE ST,20TH ST,21ST ST,Front,1,Fraxinus pennsylvanica,27.000000, ,Fair,N,Safety Prune,Priority 3,Deciduous,No,N/A,hangers,Street,Turf,Whittier,Street,Unassigned,Y,Unassigned,Unassigned,2014-12-18 00:00:00, ,2015-07-28 00:00:00,16:36:38, ,1.000000,Green Ash
3064968.82020000,1250769.24130000,914,46324.000000,JS 20141218110701,2119, ,SPRUCE ST,SPRUCE ST,22ND ST,20TH ST,Front,5,Ulmus pumila,41.000000, ,Fair,N,Safety Prune,Priority 3,Deciduous,No,N/A,large leader or limb decay,Street,Shrub /Mulch bed,Whittier,Street,Unassigned,Y,Unassigned,Unassigned,2014-12-18 00:00:00, ,2015-07-28 00:00:00,16:37:24,DBH @ <4.5 ft,1.000000,Siberian Elm
3065758.32320000,1250123.21730000,915,44724.000000,AC 20141216142820,2242, ,WALNUT ST,23RD ST,WALNUT ST,CANYON BV,Left,2,Catalpa speciosa,26.000000, ,Poor,N,No Specific Maintenance Need,Routine,Deciduous,No,N/A,utility pruned,Street,Shrub /Mulch bed,Whittier,Street,Unassigned,Y,Unassigned,Unassigned,2014-12-16 00:00:00, ,2015-07-28 00:00:00,16:44:33, ,1.000000,Western Catalpa
3066097.31610000,1250257.55150000,916,44678.000000,AC 20141215155918,2340, ,WALNUT ST,WALNUT ST,23RD ST,FOLSOM ST,Front,1,Catalpa speciosa,23.000000, ,Poor,N,Safety Prune,Priority 2,Deciduous,No,crown dieback,deadwood,Street,Shrub /Mulch bed,Whittier,Street,Unassigned,Y,Unassigned,Unassigned,2014-12-15 00:00:00, ,2015-07-28 00:00:00,16:45:17, ,1.000000,Western Catalpa
3074679.04380000,1243094.43810000,917,72837.000000,NR 20150316172335,4855, ,BASELINE RD,BASELINE RD,FOOTHILLS PY,MOHAWK DR,Front,1,Populus species,13.000000, ,Fair,N,No Specific Maintenance Need,Routine,Deciduous,No,N/A,trunk wounds,Street,Turf,East Boulder,Street,Unassigned,Y,Unassigned,Unassigned,2015-03-16 00:00:00, ,2015-07-31 00:00:00,10:12:11, ,1.000000,Native Cottonwood
3059248.37300000,1249952.97480000,918,53155.000000,CC 20150120091413,2250, ,6TH ST,6TH ST,PINE ST,HIGHLAND AV,Front,3,Acer saccharinum,38.000000, ,Fair,N,Safety Prune,Routine,Deciduous,No,N/A,large leader or limb decay,Street,Turf,Mapleton Hill,Street,Unassigned,Y,Unassigned,Unassigned,2015-01-20 00:00:00, ,2015-07-31 00:00:00,10:43:26, ,1.000000,Silver Maple
3068695.81390000,1256248.67700000,919,79786.000000,JS 20150428084707,2950, ,DIAGONAL HY,IRIS AV,30TH ST,28TH ST,Rear,7,Populus species,22.000000, ,Good,N,No Specific Maintenance Need,Routine,Deciduous,No,N/A,N/A,Street,Turf,Northeast Boulder,Street,Unassigned,Y,Unassigned,Unassigned,2015-04-28 00:00:00, ,2015-07-31 00:00:00,11:56:08,cabling system installed,1.000000,Native Cottonwood
3064821.15010000,1249334.37050000,920,36512.000000,CC 20141121092115,2035, ,CANYON BV,CANYON BV,22ND ST,19TH ST,N/A,29,Acer negundo,45.000000, ,Fair,N,No Specific Maintenance Need,Routine,Deciduous,No,N/A,basal decay,Park,Turf,Park,Emma Gomez Martinez Park,Unassigned,Y,Unassigned,Unassigned,2014-11-21 00:00:00, ,2015-07-31 00:00:00,12:52:50, ,1.000000,Boxelder
3061682.02270000,1242478.75460000,921,41751.000000,JS 20141203164404,900, ,BASELINE RD,BASELINE RD,FLAGSTAFF RD,10TH ST,N/A,176,Ulmus americana,31.000000, ,Fair,N,No Specific Maintenance Need,Routine,Deciduous,No,N/A,N/A,Park,Turf,Park,Chautauqua Park,Unassigned,Y,Unassigned,Unassigned,2014-12-03 00:00:00, ,2015-07-31 00:00:00,13:08:50, ,1.000000,American Elm
3063426.59150000,1250163.90480000,922,47519.000000,JS 20141223135500,2030, ,PEARL ST,PEARL ST,18TH ST,17TH ST,Front,1,Ulmus pumila,14.000000, ,Poor,N,Safety Prune,Priority 2,Deciduous,No,N/A,large leader or limb decay,Street,Rock bed,Whittier,Street,Unassigned,Y,Unassigned,Unassigned,2014-12-23 00:00:00, ,2015-07-31 00:00:00,17:22:52, ,1.000000,Siberian Elm
3065227.16890000,1254877.26770000,923,63142.000000,JS 20150218091130,2295, ,FOREST AV,23RD ST,GLENWOOD DR,FOREST AV,Right,1,Salix species,28.000000, ,Poor,N,Safety Prune,Priority 1,Deciduous,No,N/A,deadwood,Street,Turf,Iris,Street,Unassigned,Y,Unassigned,Unassigned,2015-02-18 00:00:00, ,2015-07-31 00:00:00,17:58:21,estimated; growing into fence,1.000000,Willow species
